shooting_type,age_group,race,sex,lat,lng
nonlethal,25-44,Black,Male,40.819026804,-73.898392142
nonlethal,25-44,Hispanic,Male,40.836652519,-73.907143295
nonlethal,18-24,Hispanic,Male,40.6621998040001,-73.89229807
nonlethal,25-44,Black,Male,40.9027710230001,-73.850947753
nonlethal,25-44,Hispanic,Male,40.8303140320001,-73.871793859
nonlethal,25-44,Hispanic,Female,40.643889954,-74.0098027449999
lethal,18-24,Hispanic,Male,40.8053640440001,-73.9376627629999
nonlethal,25-44,Black,Female,40.8378421210001,-73.9196277519999
nonlethal,65+,Hispanic,Female,40.752268965,-73.868208449
lethal,25-44,Hispanic,Female,40.6822568150001,-73.869331114
lethal,18-24,Black,Female,40.662513797,-73.893465398
lethal,18-24,Hispanic,Male,40.8640858520001,-73.918005281
nonlethal,25-44,Black,Male,40.6723591430001,-73.7642008509999
nonlethal,0-17,Hispanic,Female,40.639444278,-73.965983819
nonlethal,18-24,Black,Male,40.7608500490001,-73.829253066
lethal,18-24,Black,Male,40.871375562,-73.862863331
lethal,18-24,Black,Male,40.616239224,-74.087200514
nonlethal,25-44,Black,Male,40.756275434,-73.945014329
nonlethal,25-44,Black,Male,40.6745883800001,-73.803939081
nonlethal,25-44,Black,Male,40.813497023,-73.899343474
lethal,25-44,Black,Male,40.808898024,-73.91436699
nonlethal,25-44,Black,Male,40.6763373630001,-73.86546354
lethal,18-24,Black,Male,40.8087779430001,-73.923130702
