shooting_type,age_group,race,sex,lat,lng
nonlethal,25,POC,Male,34.194,-118.4181
nonlethal,25,POC,Male,33.8437,-118.2992
nonlethal,45,White,Male,33.9959,-118.4775
nonlethal,45,POC,Male,33.9824,-118.2827
nonlethal,55,POC,Male,33.9345,-118.2623
nonlethal,30,POC,Male,33.9891,-118.3258
nonlethal,25,POC,Male,33.9316,-118.2652
nonlethal,25,POC,Male,34.3049,-118.4658
nonlethal,25,POC,Male,34.0128,-118.3111
nonlethal,45,White,Female,34.1054,-118.2889
nonlethal,25,POC,Male,34.098,-118.318
nonlethal,20,POC,Male,34.0308,-118.2576
nonlethal,25,POC,Female,33.9456,-118.2491
lethal,30,POC,Male,33.9886,-118.3307
lethal,35,POC,Male,34.0354,-118.2714
nonlethal,20,POC,Male,33.9912,-118.2432
nonlethal,35,POC,Male,33.9624,-118.2907
nonlethal,45,POC,Male,33.9311,-118.2683
lethal,35,POC,Male,33.7433,-118.2845
lethal,35,POC,Male,34.0594,-118.2599
nonlethal,45,POC,Male,34.2809,-118.4019
lethal,30,POC,Male,33.9988,-118.2696
nonlethal,35,POC,Male,34.2861,-118.4201
nonlethal,25,POC,Male,34.0927,-118.2292
nonlethal,35,POC,Male,34.0401,-118.3841
lethal,25,POC,Male,33.9877,-118.2728
nonlethal,35,POC,Male,34.1976,-118.4225
nonlethal,20,POC,Male,33.9632,-118.2827
nonlethal,35,POC,Male,34.0108,-118.2475
nonlethal,15,POC,Male,34.0338,-118.337
nonlethal,35,POC,Male,33.988,-118.3399
nonlethal,30,POC,Male,33.9551,-118.2827
nonlethal,30,White,Male,33.7321,-118.295
nonlethal,25,POC,Male,33.9746,-118.3003
nonlethal,25,POC,Male,34.0593,-118.2891
nonlethal,35,POC,Male,33.9546,-118.2782
nonlethal,15,POC,Male,33.9583,-118.2782
nonlethal,35,POC,Male,34.0039,-118.2456
nonlethal,18,POC,Male,33.9429,-118.2739
nonlethal,30,POC,Male,34.0322,-118.2637
nonlethal,25,POC,Male,34.2299,-118.3665
nonlethal,25,White,Male,33.7756,-118.2608
nonlethal,35,POC,Male,34.2719,-118.4178
nonlethal,5,POC,Male,34.0341,-118.2816
nonlethal,30,POC,Male,33.9897,-118.2856
nonlethal,35,White,Male,34.148,-118.4312
nonlethal,20,POC,Male,34.0327,-118.3126
lethal,30,POC,Male,33.9406,-118.239
nonlethal,35,POC,Male,34.0301,-118.4037
nonlethal,20,White,Male,34.0349,-118.2436
nonlethal,35,POC,Male,33.9231,-118.2544
lethal,35,White,Male,34.2021,-118.5654
lethal,30,POC,Female,33.9779,-118.2739
lethal,20,POC,Female,33.8206,-118.2996
nonlethal,30,POC,Male,33.9932,-118.3193
nonlethal,30,POC,Male,34.0272,-118.2686
nonlethal,30,POC,Male,34.0476,-118.2546
lethal,20,POC,Male,34.2645,-118.4622
nonlethal,18,POC,Male,33.7424,-118.2946
lethal,20,POC,Male,34.1167,-118.2432
lethal,30,POC,Male,34.0484,-118.2061
nonlethal,10,POC,Male,33.9295,-118.2482
nonlethal,15,POC,Male,34.0635,-118.1791
nonlethal,30,POC,Male,33.8648,-118.2931
lethal,45,POC,Male,34.0495,-118.3215
nonlethal,25,POC,Male,33.9383,-118.263
nonlethal,30,POC,Male,34.2748,-118.5649
lethal,65,POC,Female,34.0889,-118.1861
nonlethal,20,POC,Male,34.0765,-118.2132
nonlethal,65,POC,Male,33.9727,-118.2833
lethal,45,POC,Male,33.9529,-118.2673
lethal,25,POC,Male,34.0714,-118.2329
lethal,35,POC,Male,33.7795,-118.2715
nonlethal,35,POC,Male,33.9642,-118.2803
nonlethal,35,POC,Female,33.9519,-118.2893
nonlethal,45,White,Male,34.1125,-118.3197
nonlethal,25,POC,Male,33.9528,-118.287
nonlethal,25,POC,Male,33.931,-118.2652
nonlethal,15,POC,Male,34.1877,-118.5142
nonlethal,20,POC,Male,33.9237,-118.2739
nonlethal,18,POC,Male,33.9941,-118.2629
nonlethal,25,POC,Male,33.9783,-118.2838
nonlethal,25,POC,Male,33.9609,-118.3025
nonlethal,30,POC,Male,34.0889,-118.331
nonlethal,5,POC,Female,33.7854,-118.245
nonlethal,25,POC,Male,33.9665,-118.2573
nonlethal,25,POC,Male,33.9438,-118.265
nonlethal,35,POC,Male,33.9854,-118.3255
nonlethal,18,POC,Male,34.2972,-118.448
lethal,15,POC,Male,33.736,-118.2858
nonlethal,30,POC,Male,33.9667,-118.2916
nonlethal,10,POC,Female,33.9535,-118.2564
lethal,20,POC,Male,33.7433,-118.2836
nonlethal,35,POC,Male,34.2729,-118.3909
lethal,30,POC,Male,34.0651,-118.1968
lethal,35,POC,Male,34.0352,-118.2389
nonlethal,35,POC,Male,34.0898,-118.17
nonlethal,30,POC,Male,34.0387,-118.5439
lethal,25,POC,Male,33.9432,-118.2421
nonlethal,20,POC,Male,33.9854,-118.3338
lethal,55,White,Male,34.1077,-118.1861
nonlethal,30,POC,Male,34.0021,-118.2521
nonlethal,18,POC,Male,33.9862,-118.3002
lethal,20,POC,Male,34.084,-118.3547
nonlethal,35,POC,Male,34.1749,-118.3813
nonlethal,15,POC,Male,33.9665,-118.2652
nonlethal,35,POC,Female,34.0183,-118.2448
lethal,45,POC,Male,34.0037,-118.4335
nonlethal,30,POC,Male,34.0078,-118.335
lethal,55,POC,Male,33.9782,-118.2893
nonlethal,25,White,Male,34.0023,-118.4698
nonlethal,35,POC,Male,33.9597,-118.4189
nonlethal,30,POC,Male,34.0018,-118.2431
nonlethal,20,POC,Male,34.0233,-118.2085
nonlethal,45,POC,Male,33.96,-118.3074
nonlethal,15,POC,Male,34.2148,-118.5404
nonlethal,20,POC,Female,33.9837,-118.3294
nonlethal,45,POC,Male,34.0763,-118.3004
nonlethal,35,POC,Male,34.0493,-118.2786
lethal,20,POC,Male,34.2446,-118.4653
nonlethal,30,POC,Male,34.1888,-118.3878
nonlethal,45,POC,Male,33.986,-118.4729
nonlethal,25,POC,Male,33.9948,-118.3138
nonlethal,35,POC,Male,34.0068,-118.2474
nonlethal,35,POC,Male,34.0448,-118.2504
nonlethal,15,POC,Male,34.0083,-118.2784
lethal,25,POC,Male,34.0122,-118.3482
nonlethal,25,POC,Female,33.9948,-118.4088
nonlethal,30,POC,Male,33.997,-118.2873
lethal,55,POC,Male,34.034,-118.3133
nonlethal,30,POC,Male,33.9993,-118.2432
nonlethal,45,POC,Male,34.0775,-118.2218
nonlethal,20,POC,Female,33.9856,-118.2915
nonlethal,45,POC,Male,33.9176,-118.2829
nonlethal,25,POC,Male,33.9774,-118.2827
nonlethal,45,POC,Male,33.9636,-118.3112
nonlethal,20,POC,Male,34.2146,-118.5317
nonlethal,20,POC,Male,34.0147,-118.2685
nonlethal,18,POC,Male,33.9746,-118.3096
nonlethal,25,POC,Male,33.9851,-118.2856
nonlethal,30,POC,Male,34.2421,-118.4261
nonlethal,30,POC,Male,34.143,-118.3727
nonlethal,25,POC,Female,34.024,-118.2198
nonlethal,35,POC,Male,33.7712,-118.2644
lethal,35,POC,Male,34.0542,-118.2611
nonlethal,35,POC,Male,34.1938,-118.5335
nonlethal,30,POC,Male,34.0272,-118.372
nonlethal,35,POC,Male,33.9583,-118.2782
nonlethal,55,POC,Male,33.9539,-118.309
nonlethal,30,POC,Male,34.0326,-118.341
nonlethal,35,POC,Male,34.0006,-118.2915
nonlethal,18,POC,Male,33.9976,-118.2521
nonlethal,25,POC,Male,34.0577,-118.3009
nonlethal,25,POC,Male,34.0197,-118.3275
nonlethal,25,POC,Male,34.0128,-118.2059
nonlethal,20,POC,Female,34.0149,-118.3436
lethal,65,POC,Male,34.0144,-118.3421
nonlethal,30,POC,Male,34.0457,-118.2665
lethal,35,POC,Male,34.2012,-118.4845
nonlethal,25,POC,Female,33.9932,-118.3182
nonlethal,20,POC,Male,34.1199,-118.2431
nonlethal,20,POC,Male,34.0601,-118.2761
lethal,55,POC,Female,33.9766,-118.2919
nonlethal,15,POC,Male,33.9535,-118.2564
nonlethal,30,POC,Male,34.2011,-118.4931
lethal,35,POC,Male,34.046,-118.2595
nonlethal,30,POC,Female,33.9505,-118.3101
nonlethal,20,POC,Male,34.0456,-118.2101
nonlethal,45,POC,Female,34.0472,-118.1928
nonlethal,20,POC,Male,33.9824,-118.2739
nonlethal,35,POC,Female,34.3102,-118.4402
nonlethal,35,POC,Male,33.9821,-118.3318
nonlethal,25,POC,Male,34.2658,-118.4169
nonlethal,30,POC,Female,34.0806,-118.2176
nonlethal,15,POC,Male,33.9708,-118.2827
lethal,35,POC,Male,33.7899,-118.2975
nonlethal,30,POC,Male,33.9176,-118.2829
nonlethal,35,POC,Male,33.9102,-118.2872
nonlethal,45,POC,Male,33.9636,-118.3112
lethal,55,POC,Male,33.9237,-118.2739
nonlethal,25,POC,Female,33.7841,-118.2476
lethal,30,POC,Male,34.2639,-118.436
nonlethal,20,POC,Male,34.0761,-118.3616
nonlethal,25,POC,Female,33.9713,-118.2739
nonlethal,20,POC,Male,33.9295,-118.2497
nonlethal,20,POC,Male,33.9321,-118.2502
nonlethal,45,POC,Male,33.948,-118.309
nonlethal,25,POC,Male,34.1821,-118.5013
nonlethal,45,POC,Male,33.9642,-118.2739
nonlethal,25,POC,Male,34.0472,-118.1928
nonlethal,25,POC,Male,34.2084,-118.5012
lethal,35,POC,Male,34.1915,-118.5843
nonlethal,20,POC,Male,34.0283,-118.3492
nonlethal,35,POC,Male,33.9274,-118.2826
nonlethal,55,POC,Male,33.9994,-118.3108
nonlethal,35,POC,Male,33.9898,-118.2783
nonlethal,35,POC,Male,34.0777,-118.288
lethal,30,White,Male,34.1601,-118.3706
nonlethal,30,POC,Male,33.9092,-118.2859
nonlethal,30,POC,Male,33.9851,-118.2739
lethal,55,POC,Male,34.0495,-118.2036
lethal,25,POC,Male,33.9356,-118.2349
lethal,35,POC,Male,34.0479,-118.2612
nonlethal,20,POC,Male,34.1199,-118.1935
nonlethal,45,POC,Male,34.0328,-118.2971
nonlethal,15,POC,Male,34.2306,-118.5895
nonlethal,20,POC,Male,34.0909,-118.2234
nonlethal,25,POC,Male,34.0777,-118.2961
nonlethal,25,POC,Male,34.0216,-118.3692
nonlethal,55,POC,Male,34.1821,-118.4356
nonlethal,45,POC,Male,34.0783,-118.3113
nonlethal,35,POC,Male,33.9519,-118.3007
nonlethal,30,POC,Female,34.2177,-118.3669
lethal,35,POC,Female,34.2341,-118.4153
nonlethal,20,POC,Male,34.2121,-118.3867
nonlethal,20,POC,Male,34.1721,-118.3616
nonlethal,25,POC,Male,34.0417,-118.313
lethal,35,POC,Male,33.9927,-118.2783
lethal,35,POC,Male,34.0442,-118.2482
nonlethal,25,POC,Male,33.9481,-118.2453
nonlethal,30,POC,Female,33.9806,-118.2696
nonlethal,20,POC,Male,34.2265,-118.4654
lethal,35,POC,Male,34.019,-118.2315
nonlethal,35,POC,Female,33.9627,-118.294
nonlethal,30,POC,Male,34.0308,-118.2576
nonlethal,25,POC,Male,34.0722,-118.1754
nonlethal,25,POC,Male,33.9446,-118.2916
lethal,30,POC,Male,33.9996,-118.2871
lethal,35,POC,Male,33.9574,-118.3805
nonlethal,10,POC,Male,34.0469,-118.2032
nonlethal,30,POC,Male,34.1568,-118.5614
lethal,35,POC,Male,33.9505,-118.3101
nonlethal,25,POC,Male,34.0607,-118.2494
lethal,25,POC,Male,34.0837,-118.3575
lethal,25,POC,Female,34.1847,-118.5886
nonlethal,30,POC,Male,34.2048,-118.4662
lethal,35,White,Male,34.0851,-118.2292
nonlethal,18,POC,Male,34.015,-118.2515
nonlethal,25,POC,Male,34.2214,-118.4677
nonlethal,35,POC,Female,33.9655,-118.2889
nonlethal,20,POC,Male,33.9976,-118.2499
nonlethal,20,White,Male,34.0046,-118.3222
nonlethal,18,POC,Female,33.9371,-118.239
lethal,20,POC,Male,33.979,-118.3112
nonlethal,25,POC,Male,34.0503,-118.2434
nonlethal,65,POC,Male,33.7342,-118.2879
nonlethal,45,POC,Male,33.9193,-118.2831
lethal,25,White,Male,33.9906,-118.2401
nonlethal,10,POC,Male,33.9994,-118.2441
lethal,20,POC,Male,33.9634,-118.2827
nonlethal,45,POC,Male,34.0381,-118.2511
nonlethal,25,White,Male,34.1939,-118.5263
nonlethal,15,POC,Male,34.1939,-118.4837
nonlethal,30,POC,Male,34.0387,-118.5439
nonlethal,65,POC,Male,33.9981,-118.241
nonlethal,20,POC,Male,34.1206,-118.2023
nonlethal,18,POC,Female,33.9765,-118.2789
nonlethal,45,POC,Male,33.9247,-118.2713
lethal,35,POC,Male,34.2611,-118.5158
nonlethal,30,POC,Male,33.9949,-118.3333
nonlethal,35,POC,Male,34.2587,-118.396
lethal,45,POC,Male,33.9539,-118.309
nonlethal,20,POC,Male,33.9624,-118.2907
lethal,35,POC,Female,33.9966,-118.26
lethal,35,POC,Female,34.0536,-118.3101
nonlethal,20,POC,Male,34.3082,-118.4441
nonlethal,55,POC,Male,33.9789,-118.2981
lethal,30,POC,Male,34.206,-118.4445
nonlethal,30,POC,Male,34.0682,-118.1721
nonlethal,35,POC,Male,34.117,-118.2717
nonlethal,20,POC,Female,34.0155,-118.3427
nonlethal,35,POC,Male,34.0406,-118.2798
nonlethal,35,POC,Male,33.947,-118.2594
nonlethal,55,POC,Male,33.727,-118.288
nonlethal,65,POC,Female,34.006,-118.2513
lethal,20,POC,Male,34.029,-118.3623
nonlethal,20,POC,Male,33.9632,-118.2827
lethal,35,White,Male,34.1936,-118.4166
nonlethal,35,POC,Male,33.9628,-118.2695
lethal,45,POC,Male,33.9906,-118.3193
nonlethal,15,POC,Male,34.1921,-118.4749
nonlethal,15,POC,Male,33.7311,-118.2879
nonlethal,30,POC,Male,34.0558,-118.3706
nonlethal,35,POC,Male,34.183,-118.4662
nonlethal,25,POC,Male,34.0889,-118.1604
lethal,35,POC,Male,34.2104,-118.4355
nonlethal,20,POC,Male,34.0462,-118.276
nonlethal,25,POC,Male,34.0669,-118.3647
nonlethal,30,POC,Male,33.9693,-118.285
lethal,25,White,Male,33.777,-118.2635
nonlethal,35,POC,Male,34.241,-118.5623
nonlethal,45,POC,Male,33.9449,-118.2344
nonlethal,35,POC,Male,34.0329,-118.2631
nonlethal,35,POC,Male,34.0944,-118.3277
nonlethal,35,POC,Male,33.7316,-118.2973
lethal,30,POC,Male,34.0702,-118.1876
nonlethal,20,POC,Male,34.1036,-118.2011
nonlethal,35,White,Male,34.1887,-118.5447
nonlethal,35,POC,Male,34.0384,-118.2523
nonlethal,15,POC,Male,34.0724,-118.1985
nonlethal,35,POC,Male,33.9965,-118.2801
nonlethal,30,POC,Male,34.0376,-118.2166
nonlethal,35,POC,Female,34.0749,-118.2201
nonlethal,20,POC,Male,33.9966,-118.2521
nonlethal,25,POC,Female,34.0598,-118.2904
nonlethal,20,POC,Male,33.9515,-118.309
nonlethal,30,POC,Female,34.0039,-118.2477
lethal,18,POC,Male,33.967,-118.2608
nonlethal,30,POC,Male,34.0455,-118.3003
nonlethal,20,POC,Male,34.201,-118.606
lethal,25,POC,Male,34.0559,-118.2891
lethal,35,POC,Male,34.0552,-118.2675
nonlethal,55,POC,Male,33.9527,-118.309
nonlethal,25,POC,Male,33.9854,-118.3309
nonlethal,30,POC,Male,34.0447,-118.3538
nonlethal,30,POC,Male,33.7297,-118.2924
nonlethal,18,POC,Male,33.9363,-118.2426
nonlethal,30,POC,Male,34.0464,-118.248
nonlethal,35,POC,Male,33.9998,-118.4645
nonlethal,20,POC,Male,34.0346,-118.2301
nonlethal,18,POC,Male,33.9465,-118.2717
nonlethal,45,POC,Male,33.9737,-118.2962
nonlethal,55,POC,Male,33.9397,-118.239
nonlethal,25,POC,Male,34.0421,-118.2879
nonlethal,30,POC,Male,34.0126,-118.3403
nonlethal,45,POC,Male,34.1685,-118.379
nonlethal,30,POC,Male,33.9892,-118.3089
nonlethal,20,POC,Male,34.0582,-118.194
nonlethal,35,POC,Male,34.1505,-118.4458
nonlethal,35,White,Male,34.1794,-118.4377
nonlethal,25,POC,Male,33.9601,-118.2783
nonlethal,25,POC,Male,34.023,-118.351
nonlethal,20,POC,Male,34.214,-118.3591
nonlethal,20,POC,Female,33.9932,-118.3193
nonlethal,25,POC,Male,34.1847,-118.5441
nonlethal,20,POC,Female,34.0038,-118.2816
nonlethal,25,POC,Male,33.9404,-118.2916
nonlethal,30,POC,Female,33.9368,-118.2499
nonlethal,55,POC,Male,33.9547,-118.2564
nonlethal,55,POC,Male,34.1078,-118.1862
nonlethal,15,POC,Male,33.9456,-118.2323
nonlethal,25,POC,Male,34.0736,-118.3451
lethal,35,POC,Male,34.12,-118.2288
nonlethal,20,POC,Female,33.9954,-118.4689
lethal,35,POC,Male,33.9425,-118.2739
nonlethal,10,White,Male,34.0001,-118.2609
nonlethal,15,POC,Male,33.9608,-118.2739
lethal,35,POC,Male,33.9292,-118.2604
nonlethal,55,POC,Male,34.0714,-118.2329
nonlethal,35,POC,Male,34.0439,-118.2262
nonlethal,20,POC,Male,33.9438,-118.2652
nonlethal,20,White,Male,34.0799,-118.3068
nonlethal,30,POC,Male,34.0472,-118.459
lethal,18,POC,Male,34.0201,-118.2428
nonlethal,35,POC,Male,33.9969,-118.3182
lethal,20,POC,Male,34.0527,-118.1969
nonlethal,20,POC,Male,33.9664,-118.3068
nonlethal,25,POC,Male,34.0003,-118.2587
lethal,20,POC,Male,34.0921,-118.2043
lethal,25,POC,Male,34.1176,-118.1925
nonlethal,35,POC,Male,33.9506,-118.243
nonlethal,35,POC,Male,34.3187,-118.4633
nonlethal,25,POC,Male,34.0073,-118.298
lethal,30,POC,Male,34.0683,-118.1996
nonlethal,20,POC,Male,33.968,-118.2564
nonlethal,55,POC,Female,33.9438,-118.2652
nonlethal,45,POC,Male,34.0376,-118.2166
nonlethal,35,POC,Male,33.9407,-118.2781
nonlethal,45,POC,Male,33.9207,-118.283
lethal,30,POC,Male,33.9494,-118.2363
lethal,25,POC,Male,33.9256,-118.2674
nonlethal,20,POC,Male,34.0226,-118.266
nonlethal,35,POC,Male,33.9624,-118.2907
nonlethal,18,POC,Male,34.0719,-118.2117
nonlethal,18,POC,Female,33.9637,-118.2651
lethal,18,POC,Male,34.0445,-118.2558
lethal,30,POC,Male,33.9529,-118.2586
nonlethal,25,POC,Male,33.9983,-118.2783
lethal,25,POC,Female,33.9555,-118.2871
lethal,45,POC,Female,34.0157,-118.2651
nonlethal,35,POC,Female,34.0322,-118.3028
nonlethal,30,POC,Male,33.9383,-118.2829
nonlethal,35,POC,Male,33.9823,-118.2565
nonlethal,10,POC,Female,34.0072,-118.2432
nonlethal,25,White,Male,33.9795,-118.4668
lethal,20,POC,Male,34.0276,-118.3229
nonlethal,20,POC,Female,34.1667,-118.4356
nonlethal,30,POC,Male,34.0526,-118.3091
lethal,25,POC,Male,33.9533,-118.2475
nonlethal,55,POC,Female,33.9808,-118.2917
lethal,35,POC,Female,33.9745,-118.3341
nonlethal,20,POC,Male,34.0109,-118.2915
nonlethal,20,POC,Male,34.045,-118.1956
lethal,15,POC,Male,33.9846,-118.3024
nonlethal,45,POC,Male,33.9348,-118.2739
nonlethal,25,White,Male,34.1353,-118.363
nonlethal,35,POC,Male,34.0976,-118.387
nonlethal,65,POC,Male,33.7424,-118.2879
nonlethal,25,POC,Male,33.9747,-118.2827
nonlethal,20,POC,Male,34.0444,-118.2764
nonlethal,35,POC,Male,33.9872,-118.3277
nonlethal,35,White,Male,34.2011,-118.4931
nonlethal,20,POC,Male,33.9601,-118.2827
lethal,25,POC,Male,33.9362,-118.239
lethal,20,POC,Male,34.0101,-118.2763
nonlethal,35,POC,Male,34.1018,-118.2953
nonlethal,35,POC,Male,33.9635,-118.298
nonlethal,18,POC,Male,33.9455,-118.3079
nonlethal,25,White,Male,33.7978,-118.3048
nonlethal,30,POC,Female,34.1478,-118.4296
nonlethal,15,POC,Male,34.0153,-118.2653
lethal,20,POC,Male,33.9564,-118.309
nonlethal,35,POC,Male,33.9635,-118.298
nonlethal,25,POC,Male,33.9327,-118.2351
lethal,30,POC,Male,34.0481,-118.2472
nonlethal,45,POC,Male,33.9746,-118.3027
nonlethal,25,POC,Male,33.9683,-118.4392
nonlethal,30,POC,Male,33.995,-118.2842
nonlethal,10,POC,Male,34.0092,-118.2653
nonlethal,25,POC,Male,34.0485,-118.3334
nonlethal,35,POC,Male,33.9898,-118.2783
nonlethal,15,POC,Male,33.9988,-118.2696
nonlethal,25,POC,Male,34.0927,-118.2292
nonlethal,55,POC,Male,33.9444,-118.2739
nonlethal,20,POC,Male,34.0445,-118.2523
nonlethal,35,POC,Male,34.0146,-118.3078
nonlethal,35,POC,Male,33.9483,-118.2739
lethal,25,POC,Male,33.9283,-118.2695
nonlethal,35,POC,Male,33.9247,-118.2696
nonlethal,35,POC,Male,33.964,-118.2739
nonlethal,18,POC,Male,33.736,-118.2858
nonlethal,25,POC,Male,33.9658,-118.2959
nonlethal,25,POC,Male,34.0406,-118.2798
lethal,25,White,Female,34.0426,-118.2528
nonlethal,35,POC,Male,33.7826,-118.238
nonlethal,35,POC,Male,33.9679,-118.2739
nonlethal,18,POC,Male,34.1939,-118.4837
nonlethal,55,POC,Male,34.2246,-118.5361
nonlethal,15,POC,Male,33.949,-118.2479
nonlethal,35,POC,Male,34.0326,-118.335
nonlethal,45,POC,Male,33.9914,-118.2909
nonlethal,20,White,Male,34.1649,-118.3825
nonlethal,30,POC,Male,34.0976,-118.387
lethal,20,POC,Male,33.9545,-118.3068
nonlethal,25,POC,Male,34.0495,-118.2529
nonlethal,20,POC,Male,34.0305,-118.3002
nonlethal,30,POC,Male,34.0852,-118.1739
nonlethal,35,POC,Female,34.0455,-118.2548
nonlethal,45,POC,Male,33.9814,-118.2923
nonlethal,20,POC,Male,33.9433,-118.2695
lethal,45,White,Female,33.9896,-118.3161
nonlethal,15,POC,Male,33.9457,-118.2419
nonlethal,20,POC,Male,33.9429,-118.2652
nonlethal,25,POC,Male,33.9447,-118.2695
nonlethal,30,POC,Female,33.9941,-118.2915
lethal,35,POC,Male,33.9977,-118.3306
nonlethal,35,POC,Male,34.031,-118.1954
nonlethal,25,POC,Male,33.9878,-118.417
nonlethal,20,POC,Male,33.938,-118.4385
nonlethal,35,POC,Male,33.9932,-118.3193
nonlethal,25,POC,Male,33.9587,-118.287
nonlethal,25,POC,Female,34.2181,-118.4664
nonlethal,25,POC,Male,33.9988,-118.2696
lethal,18,POC,Male,34.0083,-118.2762
nonlethal,30,POC,Male,33.9892,-118.3089
nonlethal,18,POC,Male,33.7478,-118.3094
nonlethal,20,POC,Male,33.9747,-118.2696
lethal,30,POC,Male,33.9887,-118.2827
lethal,25,POC,Male,33.9456,-118.2652
lethal,30,POC,Male,33.994,-118.4112
lethal,30,POC,Female,34.019,-118.3029
nonlethal,25,POC,Male,34.2356,-118.4714
nonlethal,35,POC,Male,33.9133,-118.2827
nonlethal,55,POC,Male,33.989,-118.3333
nonlethal,30,POC,Male,34.0559,-118.2891
lethal,65,POC,Male,34.1109,-118.2066
nonlethal,25,POC,Female,33.9528,-118.2916
nonlethal,15,POC,Male,33.9456,-118.2652
nonlethal,20,POC,Male,33.9702,-118.2962
nonlethal,30,POC,Male,33.9472,-118.2318
nonlethal,30,POC,Male,34.25,-118.5893
nonlethal,35,POC,Female,34.0341,-118.3454
nonlethal,35,POC,Male,33.9642,-118.2739
nonlethal,20,POC,Male,33.9834,-118.3115
nonlethal,25,POC,Male,33.9237,-118.2739
nonlethal,20,POC,Male,34.2032,-118.3965
nonlethal,35,POC,Male,34.0862,-118.2583
nonlethal,20,POC,Male,34.0321,-118.2544
nonlethal,18,POC,Male,33.9365,-118.2713
nonlethal,20,POC,Male,33.7415,-118.2836
nonlethal,10,POC,Male,33.9933,-118.2745
nonlethal,45,POC,Female,33.9582,-118.287
nonlethal,35,POC,Male,34.0965,-118.1674
nonlethal,35,POC,Female,34.0618,-118.1968
lethal,25,POC,Male,33.7945,-118.2437
nonlethal,45,White,Male,34.2355,-118.594
nonlethal,30,POC,Male,34.25,-118.5893
lethal,55,POC,Male,33.9574,-118.2564
nonlethal,25,POC,Male,33.8448,-118.3066
nonlethal,20,POC,Male,34.206,-118.4445
lethal,20,POC,Male,34.0927,-118.2292
nonlethal,20,POC,Female,33.9597,-118.4164
nonlethal,45,White,Male,34.1727,-118.5557
nonlethal,18,POC,Female,34.015,-118.3416
nonlethal,35,POC,Male,34.0708,-118.2245
nonlethal,20,POC,Male,34.0477,-118.2199
nonlethal,45,POC,Male,34.0459,-118.243
nonlethal,30,POC,Male,33.9527,-118.309
nonlethal,25,White,Male,34.0268,-118.3751
nonlethal,30,POC,Male,33.9244,-118.2556
nonlethal,35,POC,Male,34.0163,-118.2718
nonlethal,5,POC,Male,34.2367,-118.3972
nonlethal,45,POC,Male,33.9019,-118.2916
nonlethal,20,POC,Male,34.0349,-118.2959
lethal,45,POC,Male,34.048,-118.3281
nonlethal,25,POC,Male,34.098,-118.318
nonlethal,35,POC,Male,33.9455,-118.287
nonlethal,25,POC,Male,33.9965,-118.2718
nonlethal,20,POC,Male,34.0731,-118.4681
nonlethal,25,POC,Female,33.9642,-118.2827
nonlethal,25,POC,Male,33.9854,-118.3255
nonlethal,15,POC,Male,34.3077,-118.4133
nonlethal,15,POC,Male,33.9434,-118.2739
nonlethal,20,POC,Male,33.9345,-118.263
lethal,30,POC,Male,34.0592,-118.2687
nonlethal,30,POC,Male,34.0961,-118.3441
nonlethal,35,POC,Male,34.0676,-118.2202
nonlethal,20,POC,Male,34.1199,-118.2431
nonlethal,30,POC,Male,33.9941,-118.2629
nonlethal,20,POC,Male,34.0558,-118.3706
nonlethal,25,POC,Male,33.9971,-118.2565
nonlethal,20,POC,Male,34.1953,-118.4575
nonlethal,25,POC,Male,34.0072,-118.2872
nonlethal,30,POC,Female,34.098,-118.3288
lethal,45,POC,Male,34.0432,-118.2431
nonlethal,18,POC,Male,33.9932,-118.3002
nonlethal,30,POC,Male,34.0027,-118.2915
nonlethal,20,POC,Female,33.9782,-118.2827
lethal,18,POC,Male,34.0295,-118.3374
lethal,45,White,Male,34.0624,-118.351
nonlethal,55,POC,Male,34.0037,-118.3182
nonlethal,20,POC,Male,34.037,-118.2385
nonlethal,30,POC,Male,33.9608,-118.2827
nonlethal,10,POC,Male,33.9456,-118.2323
nonlethal,45,POC,Male,34.0486,-118.2571
nonlethal,30,POC,Male,34.1794,-118.3616
nonlethal,45,POC,Male,33.9745,-118.3341
nonlethal,25,POC,Male,34.0168,-118.2558
nonlethal,35,POC,Male,33.9632,-118.2852
nonlethal,20,POC,Male,33.9409,-118.2542
nonlethal,5,POC,Female,33.9438,-118.2695
nonlethal,25,POC,Male,34.045,-118.2254
nonlethal,25,POC,Male,33.9367,-118.2871
nonlethal,20,POC,Male,33.9664,-118.3068
lethal,20,POC,Male,34.01,-118.29
nonlethal,45,POC,Male,34.0663,-118.1777
nonlethal,20,POC,Male,34.0173,-118.22
nonlethal,45,POC,Male,33.9782,-118.2871
nonlethal,25,POC,Male,34.0495,-118.2036
nonlethal,20,POC,Male,33.9514,-118.2781
nonlethal,35,POC,Male,34.2991,-118.4396
nonlethal,25,POC,Male,34.0481,-118.2106
nonlethal,35,POC,Male,34.0255,-118.2392
nonlethal,20,POC,Male,33.9467,-118.2435
lethal,35,POC,Male,34.0292,-118.366
lethal,20,POC,Male,34.0268,-118.2808
nonlethal,30,POC,Male,33.9843,-118.2696
lethal,35,POC,Male,33.9597,-118.4189
nonlethal,20,POC,Male,33.7862,-118.2908
nonlethal,25,POC,Male,33.931,-118.2916
nonlethal,30,POC,Male,34.25,-118.5893
lethal,20,POC,Male,34.0408,-118.3435
nonlethal,55,POC,Male,33.9547,-118.2564
nonlethal,35,POC,Male,33.931,-118.2739
